id_str,label
1275343448325926914,SUPPORTS
1275343557482745856,SUPPORTS
1275344010459168768,REJECTS
1275344266882174977,REJECTS
1275344515260395523,REJECTS
1275344687914721280,REJECTS
1275344786128592897,SUPPORTS
1275345061228789761,SUPPORTS
1275345086193324034,SUPPORTS
1275345109526216704,REJECTS
1275345270935601153,SUPPORTS
1275345508740091906,REJECTS
1275346065450033152,SUPPORTS
1275346222136676352,SUPPORTS
1275346728372363264,REJECTS
1275346756323225601,REJECTS
1275347101191491585,SUPPORTS
1275347222574575618,SUPPORTS
1275347610698743809,SUPPORTS
1275347879259930624,SUPPORTS
1275347897870098433,REJECTS
1275347967596257280,REJECTS
1275348269447745536,REJECTS
1275348286367563776,SUPPORTS
1275348422619541506,REJECTS
1275348589309550592,REJECTS
1275348834709889038,SUPPORTS
1275349038414651392,REJECTS
1275349268551864320,REJECTS
1275349527478898696,SUPPORTS
1275349680491241482,SUPPORTS
1275349683473440768,REJECTS
1275350180196429824,REJECTS
1275350350300659712,SUPPORTS
1275350839499132928,REJECTS
1275350856272052232,REJECTS
1275350975902081027,REJECTS
1275351418292113414,SUPPORTS
1275352219181879300,REJECTS
1275352522996305920,REJECTS
1275352687731769350,REJECTS
1275352802311770114,REJECTS
1275353044876693504,REJECTS
1275353082495471620,SUPPORTS
1275353398884347906,REJECTS
1275353444803624964,REJECTS
1275353657895198725,SUPPORTS
1275353966671429632,SUPPORTS
1275354136595386369,REJECTS
1275354502783135746,SUPPORTS
1275354512249806849,REJECTS
1275354660568776707,SUPPORTS
1275354740315086848,REJECTS
1275354846800027648,SUPPORTS
1275354889443594241,SUPPORTS
1275354907814629376,REJECTS
1275354911677517824,SUPPORTS
1275354984926851075,SUPPORTS
1275355346215882753,SUPPORTS
1275355427052621824,SUPPORTS
1275355452864450560,REJECTS
1275355506887057408,REJECTS
1275356282724253696,SUPPORTS
1275356749067927552,SUPPORTS
1275359012196945925,SUPPORTS
1275359784082997253,REJECTS
1275361186058551296,SUPPORTS
1275361397505961984,SUPPORTS
1275361922737725440,REJECTS
1275362021547089928,SUPPORTS
1275362080191844353,SUPPORTS
1275362092934139904,REJECTS
1275362299591692288,SUPPORTS
1275362378058805250,SUPPORTS
1275362809904279553,SUPPORTS
1275363049097121793,SUPPORTS
1275363333605150722,SUPPORTS
1275364081516654592,SUPPORTS
1275364298827665409,SUPPORTS
1275364525525565440,REJECTS
1275364880690876420,SUPPORTS
1275365373202874369,SUPPORTS
1275365378995245056,REJECTS
1275365546020741120,REJECTS
1275365573053091840,SUPPORTS
1275366349540397056,SUPPORTS
1275366393412825090,REJECTS
1275366466351759361,REJECTS
1275366722300674049,SUPPORTS
1275366751719559168,SUPPORTS
1275366897169596417,SUPPORTS
1275367011120549889,SUPPORTS
1275367395826307072,REJECTS
1275367427535077376,REJECTS
1275368396130004994,REJECTS
1275368409182715904,SUPPORTS
1275368469182255109,SUPPORTS
1275369113838399488,REJECTS
1275369266548703237,SUPPORTS
1275369501899534336,REJECTS
1275369616735232000,REJECTS
1275370140855611394,SUPPORTS
1275370321231650818,SUPPORTS
1275370614463889408,SUPPORTS
1275370816482488321,REJECTS
1275370934489231360,SUPPORTS
1275371370071851008,REJECTS
1275371535935721473,REJECTS
1275371622623576064,REJECTS
1275371727875379200,SUPPORTS
1275371745101467649,SUPPORTS
1275371823354568704,SUPPORTS
1275371853020893185,REJECTS
1275372704951144448,REJECTS
1275372920383168519,SUPPORTS
1275373006425141250,REJECTS
1275373625772818432,REJECTS
1275373669477486592,SUPPORTS
1275374420622704640,SUPPORTS
1275374461005508615,SUPPORTS
1275374797334155266,REJECTS
1275374819844984834,SUPPORTS
1275375024623497216,SUPPORTS
1275375112225730561,SUPPORTS
1275375137756413952,REJECTS
1275375265804419072,REJECTS
1275375826750574594,SUPPORTS
1275375956446806024,SUPPORTS
1275376289415823360,SUPPORTS
1275376546694549504,REJECTS
1275376633013305350,REJECTS
1275377623783354368,REJECTS
1275377936833667072,SUPPORTS
1275378294330925056,REJECTS
1275378786666721287,SUPPORTS
1275379047770529793,REJECTS
1275379537925345290,REJECTS
1275379622016888832,SUPPORTS
1275379836689809408,REJECTS
1275380050444062720,SUPPORTS
1275380520701042689,SUPPORTS
1275380575965241344,SUPPORTS
1275380696555696133,SUPPORTS
1275380768093679616,REJECTS
1275381294927679490,REJECTS
1275381368915210240,SUPPORTS
1275382231100354561,SUPPORTS
1275382291137802240,SUPPORTS
1275382371538305026,SUPPORTS
1275382377246851073,SUPPORTS
1275382623473414149,SUPPORTS
1275382763684868098,REJECTS
1275383878220382208,SUPPORTS
1275383948504424449,SUPPORTS
1275384202301759489,SUPPORTS
1275385000318435328,SUPPORTS
1275385273111719938,REJECTS
1275385383652597764,REJECTS
1275385981970022400,SUPPORTS
1275386076270596096,SUPPORTS
1275386315421483010,SUPPORTS
1275386403292155905,REJECTS
1275386662470778880,SUPPORTS
1275387074234003459,SUPPORTS
1275387111768719363,SUPPORTS
1275387233659478021,REJECTS
1275387575730155521,REJECTS
1275387657615478784,REJECTS
1275388305207590912,REJECTS
1275388637278990342,SUPPORTS
1275389608289804288,REJECTS
1275389855422394368,REJECTS
1275389936531898370,SUPPORTS
1275390103096045569,REJECTS
1275390534543183872,SUPPORTS
1275391410871717888,SUPPORTS
1275391826963415041,REJECTS
1275391895175335936,REJECTS
1275391944886308865,REJECTS
1275392435590508544,REJECTS
1275392589240418304,SUPPORTS
1275392662758199297,SUPPORTS
1275393191248887808,REJECTS
1275393487823949824,SUPPORTS
1275393637300555780,REJECTS
1275394232392593408,SUPPORTS
1275394551461679107,REJECTS
1275394645409902592,SUPPORTS
1275394796694233088,SUPPORTS
1275394852033835011,SUPPORTS
1275394946921639937,SUPPORTS
1275395026688921608,REJECTS
1275395375222919168,REJECTS
1275395460337930242,REJECTS
1275395688348745728,SUPPORTS
1275395695638388736,SUPPORTS
1275395926631292930,SUPPORTS
1275396204122292224,REJECTS
1275396236036710401,REJECTS
1275396329557168129,SUPPORTS
1275396504006660097,REJECTS
1275396977661009920,SUPPORTS
1275397206338568193,SUPPORTS
1275397797613834242,SUPPORTS
1275397859978948610,SUPPORTS
1275398305783197696,SUPPORTS
1275398327182528514,REJECTS
1275399421765828610,SUPPORTS
1275399466380648449,REJECTS
1275399873102258182,SUPPORTS
1275400009513648128,REJECTS
1275400937931190272,SUPPORTS
1275401078947950601,REJECTS
1275401087013527554,SUPPORTS
1275401863429599233,SUPPORTS
1275401971764166657,REJECTS
1275402045667905536,SUPPORTS
1275402285737279489,REJECTS
1275402503115415554,SUPPORTS
1275402867835318276,SUPPORTS
1275403057216524288,SUPPORTS
1275403138976165888,SUPPORTS
1275403234983710722,REJECTS
1275403266847698944,SUPPORTS
1275403679378673665,REJECTS
1275404137975472130,SUPPORTS
1275404211786842112,SUPPORTS
1275404494726103040,REJECTS
1275404530595889154,REJECTS
1275404684598095872,REJECTS
1275405024718393346,SUPPORTS
1275405192767438849,SUPPORTS
1275406728549539840,SUPPORTS
1275407420790095872,SUPPORTS
1275407767973527553,REJECTS
1275408322351583233,SUPPORTS
1275408451875848193,SUPPORTS
1275408479700824064,SUPPORTS
1275408556511068163,SUPPORTS
1275408588853444611,SUPPORTS
1275408809918435328,SUPPORTS
1275408843665793024,SUPPORTS
1275408956114993154,SUPPORTS
1275409527358226435,SUPPORTS
1275410340352835585,SUPPORTS
1275410359365636096,REJECTS
1275410511283224578,SUPPORTS
1275410894705623040,SUPPORTS
1275410923553988608,SUPPORTS
1275411076264464392,SUPPORTS
1275411380913479681,SUPPORTS
1275412137633091586,SUPPORTS
1275412698717728768,SUPPORTS
1275412999709380608,REJECTS
1275413004167925761,SUPPORTS
1275413302290636803,REJECTS
1275413470335418369,REJECTS
1275413534327873537,REJECTS
1275413653534228481,SUPPORTS
1275413712111906817,SUPPORTS
1275413736338206721,REJECTS
1275413758576386052,SUPPORTS
1275413848225460226,REJECTS
1275413854042849281,SUPPORTS
1275413861806608384,REJECTS
1275413931641708544,SUPPORTS
1275414541774528515,SUPPORTS
1275414801687207937,REJECTS
1275416144015491073,SUPPORTS
1275416284830760961,SUPPORTS
1275416376736387074,SUPPORTS
1275416407040196609,SUPPORTS
1275416861056909315,SUPPORTS
1275417581231448065,REJECTS
1275417583676727297,SUPPORTS
1275418343361691648,SUPPORTS
1275419105118556161,REJECTS
1275419592899387392,REJECTS
1275419670615638016,REJECTS
1275419879399702528,SUPPORTS
1275420245319200768,SUPPORTS
1275420281235005440,SUPPORTS
1275420420775251968,SUPPORTS
1275421111027748866,SUPPORTS
1275421187741495297,SUPPORTS
1275421280636825601,SUPPORTS
1275421393136599040,SUPPORTS
1275421523092877314,SUPPORTS
1275422269230235648,SUPPORTS
1275423048682876928,SUPPORTS
1275423407014805505,SUPPORTS
1275423475029684224,SUPPORTS
1275423753091104774,SUPPORTS
1275423939972521989,SUPPORTS
1275424084797554695,SUPPORTS
1275424183216988165,SUPPORTS
1275424339622539265,SUPPORTS
1275424678018977800,REJECTS
1275424925046710272,REJECTS
1275425055434997760,REJECTS
1275425312650801154,SUPPORTS
1275425543777931267,SUPPORTS
1275426705524604928,SUPPORTS
1275426814517809152,SUPPORTS
1275427490970943491,REJECTS
1275427836552253441,SUPPORTS
1275428143474585602,SUPPORTS
1275428404272271361,SUPPORTS
1275428655989170181,SUPPORTS
1275428760083410946,SUPPORTS
1275428935115984897,SUPPORTS
1275428948592254977,SUPPORTS
1275429006578507777,SUPPORTS
1275429437467754496,SUPPORTS
1275429458359603201,SUPPORTS
1275429461253644288,SUPPORTS
1275429498083848192,SUPPORTS
1275430014973022209,REJECTS
1275430081746305024,REJECTS
1275430865401675778,SUPPORTS
1275430911715180547,REJECTS
1275431091277574146,SUPPORTS
1275431357792092160,REJECTS
1275431703402684418,REJECTS
1275431945778999296,SUPPORTS
1275432064159035392,SUPPORTS
1275432306677694465,SUPPORTS
1275432946590257152,SUPPORTS
1275433911409979393,SUPPORTS
1275433937268084736,SUPPORTS
1275434152557346816,SUPPORTS
1275434162040627200,REJECTS
1275434394149203970,SUPPORTS
1275434856747380737,REJECTS
1275434873184899072,SUPPORTS
1275434890494791682,SUPPORTS
1275435259434160132,REJECTS
1275435473154895872,SUPPORTS
1275435757763584002,REJECTS
1275435801157890048,SUPPORTS
1275436098345242627,SUPPORTS
1275436442030706690,SUPPORTS
1275436847598940160,SUPPORTS
1275437160154279937,REJECTS
1275437523989262336,SUPPORTS
1275437579572133888,REJECTS
1275438166661492737,REJECTS
1275439050808156166,SUPPORTS
1275439122803380224,SUPPORTS
1275439214797008902,SUPPORTS
1275439275522183168,REJECTS
1275439306685861888,REJECTS
1275439347148283908,SUPPORTS
1275439703886409728,REJECTS
1275439737445052423,REJECTS
1275440178878808073,REJECTS
1275440185031790593,SUPPORTS
1275440771403886593,SUPPORTS
1275441081161670662,REJECTS
1275441123897434113,SUPPORTS
1275441182034718723,REJECTS
1275441391917621248,REJECTS
1275441599720222720,SUPPORTS
1275441925282131970,REJECTS
1275442167725453313,REJECTS
1275442249443074050,REJECTS
1275442322524655617,SUPPORTS
1275442684065222657,SUPPORTS
1275443568660738049,SUPPORTS
1275443590672441348,SUPPORTS
1275443624193347586,SUPPORTS
1275443625044787201,SUPPORTS
1275443972903596032,REJECTS
1275443986618961926,REJECTS
1275444121767776256,SUPPORTS
1275444147520802817,REJECTS
1275444357743558656,SUPPORTS
1275444490564595718,SUPPORTS
1275444510881755138,SUPPORTS
1275444904966017024,SUPPORTS
1275445335200915457,REJECTS
1275445836202127361,REJECTS
1275445844024496134,SUPPORTS
1275446113256919040,REJECTS
1275446419428569088,REJECTS
1275446804897599489,REJECTS
1275446947336208384,REJECTS
1275447025014681603,SUPPORTS
1275447182385004545,REJECTS
1275447271413280768,REJECTS
1275447500288081922,REJECTS
1275447741607317504,REJECTS
1275447988618330112,SUPPORTS
1275448042850680832,REJECTS
1275448165139746819,REJECTS
1275448522272198656,SUPPORTS
1275449041493487618,SUPPORTS
1275449226906890241,SUPPORTS
1275449385543856133,SUPPORTS
1275449777526697984,REJECTS
1275450071799132168,SUPPORTS
1275450245648809986,REJECTS
1275450536418897921,SUPPORTS
1275450632921464832,SUPPORTS
1275451706126381057,SUPPORTS
1275451716691886083,SUPPORTS
1275452269777960962,SUPPORTS
1275452356327436288,REJECTS
1275452358403616771,REJECTS
1275452653493841924,REJECTS
1275452706245603332,SUPPORTS
1275453313622740994,REJECTS
1275453367427334158,SUPPORTS
1275453616644435978,SUPPORTS
1275453693698031616,REJECTS
1275453874489356289,SUPPORTS
1275454058497576962,SUPPORTS
1275454067918041092,SUPPORTS
1275454142819991552,SUPPORTS
1275454185190723586,SUPPORTS
1275454189804621825,REJECTS
1275454257102086149,REJECTS
1275454276584734720,SUPPORTS
1275454314853564416,SUPPORTS
1275454323451850753,REJECTS
1275454522899312647,REJECTS
1275454837308579841,SUPPORTS
1275454899254259727,SUPPORTS
1275455120436649984,SUPPORTS
1275455165231968256,SUPPORTS
1275455344861421568,SUPPORTS
1275455479687282688,SUPPORTS
1275455541473492995,SUPPORTS
1275455728585543682,REJECTS
1275455994726805508,SUPPORTS
1275456065769844736,SUPPORTS
1275456130383097857,SUPPORTS
1275456289154510848,REJECTS
1275456493723287552,SUPPORTS
1275456499255476224,SUPPORTS
1275456506717073409,SUPPORTS
1275456817498165249,REJECTS
1275456845847633920,REJECTS
1275456947186065408,SUPPORTS
1275457083182321669,REJECTS
1275457083782070274,REJECTS
1275457169090060291,SUPPORTS
1275457298186395650,REJECTS
1275457515895963649,REJECTS
1275457642761052162,REJECTS
1275457664118480896,REJECTS
1275457771190788096,SUPPORTS
1275457852526612485,REJECTS
1275457936089726982,SUPPORTS
1275458027328438273,SUPPORTS
1275458553432678408,SUPPORTS
1275458639550132224,SUPPORTS
1275458791828586496,SUPPORTS
1275459073425752065,REJECTS
1275459094598553603,SUPPORTS
1275459122888990722,SUPPORTS
1275459648389361665,SUPPORTS
1275460052795772928,REJECTS
1275460059892514816,SUPPORTS
1275460133380915200,REJECTS
1275460219909308417,SUPPORTS
1275460646004555782,SUPPORTS
1275460669861761026,REJECTS
1275460759821135875,SUPPORTS
1275460915962490883,REJECTS
1275461176210665477,SUPPORTS
1275461249610940418,REJECTS
1275461428275707905,SUPPORTS
1275461748984672259,SUPPORTS
1275461818635423744,SUPPORTS
1275461900575346690,SUPPORTS
1275462135661965313,REJECTS
1275462144851664897,REJECTS
1275462222479855618,SUPPORTS
1275462232659369987,SUPPORTS
1275462342206251008,SUPPORTS
1275462369112719362,REJECTS
1275462385831157765,SUPPORTS
1275462534993268738,REJECTS
1275462680271368192,REJECTS
1275462740409278468,SUPPORTS
1275462740652568576,SUPPORTS
1275462944642523136,SUPPORTS
1275463039907749889,SUPPORTS
1275463211509264384,SUPPORTS
1275463581694377984,SUPPORTS
1275463609615859712,SUPPORTS
1275463678154981376,SUPPORTS
1275464055428452352,REJECTS
1275464319455690760,SUPPORTS
1275464375344775169,SUPPORTS
1275464647655727105,SUPPORTS
1275464782733348865,SUPPORTS
1275464917446021120,SUPPORTS
1275464947439460353,REJECTS
1275464988564619266,SUPPORTS
1275465217640738817,SUPPORTS
1275465436277112832,SUPPORTS
1275465508993642496,REJECTS
1275465857964048384,REJECTS
1275466022368182272,SUPPORTS
1275466662507143168,SUPPORTS
1275466794887757825,SUPPORTS
1275466821592920065,REJECTS
1275466965986009092,REJECTS
1275467013171941376,SUPPORTS
1275467262129029120,SUPPORTS
1275467573283508225,REJECTS
1275467654506205184,SUPPORTS
1275467734567071751,REJECTS
1275467762287161345,REJECTS
1275468122158272512,SUPPORTS
1275468408084103168,SUPPORTS
1275468421933813760,SUPPORTS
1275468425813463042,SUPPORTS
1275468771461926916,SUPPORTS
1275468886360690690,SUPPORTS
1275469501258235905,SUPPORTS
1275469505968340997,REJECTS
1275469577011462144,SUPPORTS
1275469584380936195,SUPPORTS
1275469641377370112,REJECTS
1275469646712446977,SUPPORTS
1275469848957648896,REJECTS
1275469857484681220,REJECTS
1275469989164781568,SUPPORTS
1275470123932008450,SUPPORTS
1275470438324461569,REJECTS
1275470491189424128,REJECTS
1275470639097315330,SUPPORTS
1275470665630580736,REJECTS
1275470955381473280,SUPPORTS
1275471200165203968,REJECTS
1275471306792865793,REJECTS
1275471480847990784,SUPPORTS
1275471724608446466,REJECTS
1275472298422800392,REJECTS
1275472449161891841,REJECTS
1275472763910860813,SUPPORTS
1275472988654141444,REJECTS
1275473247329554433,REJECTS
1275473358444953600,REJECTS
1275473441576161280,REJECTS
1275473540523974657,REJECTS
1275473592034234370,SUPPORTS
1275473639090065408,SUPPORTS
1275474070319095808,SUPPORTS
1275474182961274881,SUPPORTS
1275474206986100741,SUPPORTS
1275474361022119940,SUPPORTS
1275474510737793027,SUPPORTS
1275475253884485634,SUPPORTS
1275475271962054656,SUPPORTS
1275475512480149510,REJECTS
1275475649583550465,SUPPORTS
1275475795394387968,REJECTS
1275475971143942147,SUPPORTS
1275476001003384833,SUPPORTS
1275476021731622912,REJECTS
1275476038433345544,SUPPORTS
1275476140124241920,SUPPORTS
1275476159812288512,SUPPORTS
1275476665012011008,SUPPORTS
1275476713196134400,SUPPORTS
1275476718854246402,SUPPORTS
1275476771421503489,SUPPORTS
1275476850450534400,SUPPORTS
1275476934785466373,SUPPORTS
1275477008122855426,SUPPORTS
1275477240680198144,SUPPORTS
1275477280182190080,REJECTS
1275477399187095552,SUPPORTS
1275477447841112065,REJECTS
1275477570243485700,SUPPORTS
1275477728439881729,SUPPORTS
1275477890193338369,SUPPORTS
1275478070170968064,SUPPORTS
1275479207917780995,SUPPORTS
1275479253463764995,SUPPORTS
1275479917606645766,SUPPORTS
1275480247627022348,SUPPORTS
1275480555379965952,SUPPORTS
1275480800381804551,SUPPORTS
1275481014689824778,REJECTS
1275481146223181824,REJECTS
1275481146252460034,SUPPORTS
1275481323097018375,SUPPORTS
1275481370995953666,SUPPORTS
1275481393863307264,REJECTS
1275481671270268929,SUPPORTS
1275481731752177665,SUPPORTS
1275481758398627842,REJECTS
1275482049412038657,REJECTS
1275482445266276353,REJECTS
1275482556100751361,SUPPORTS
1275482594956783616,REJECTS
1275482859806089217,REJECTS
1275482873869537280,REJECTS
1275482883768147973,SUPPORTS
1275482898708250625,REJECTS
1275483150089682947,SUPPORTS
1275483951147204608,SUPPORTS
1275484107951214592,REJECTS
1275484345642385409,SUPPORTS
1275484604049301504,REJECTS
1275484915178573824,REJECTS
1275484937743937536,REJECTS
1275485790152335365,REJECTS
1275485812466028545,SUPPORTS
1275486200594264064,SUPPORTS
1275486445562716161,SUPPORTS
1275486521311838209,SUPPORTS
1275486524008783872,REJECTS
1275486549669482496,SUPPORTS
1275486811482206210,SUPPORTS
1275486846240292871,REJECTS
1275486878192545793,SUPPORTS
1275486968122609664,SUPPORTS
1275487098951340032,SUPPORTS
1275487509385003008,REJECTS
1275487649546022914,SUPPORTS
1275487656454041601,REJECTS
1275488089423691776,SUPPORTS
1275488172596699136,SUPPORTS
1275488225881137152,REJECTS
1275488532606464003,REJECTS
1275488637623336960,REJECTS
1275488710994386944,REJECTS
1275488810500055042,SUPPORTS
1275488827226886144,REJECTS
1275488898773286914,REJECTS
1275488932818550786,SUPPORTS
1275488974224658432,REJECTS
1275488983917658113,SUPPORTS
1275489096669020160,SUPPORTS
1275489204282306564,SUPPORTS
1275489214130462721,REJECTS
1275489384712855553,SUPPORTS
1275489517982699521,SUPPORTS
1275489561842454528,REJECTS
1275489581060763649,REJECTS
1275489796744531968,SUPPORTS
1275490257140621313,SUPPORTS
1275490420349440003,REJECTS
1275490915981963264,REJECTS
1275490959011315714,SUPPORTS
1275491044046647297,SUPPORTS
1275491093199695872,SUPPORTS
1275491452215332866,SUPPORTS
1275491546650066945,REJECTS
1275491624651493377,SUPPORTS
1275491636894711811,SUPPORTS
1275491681140387841,SUPPORTS
1275491892101361668,SUPPORTS
1275491907955761152,REJECTS
1275491989304344577,SUPPORTS
1275492074926809089,SUPPORTS
1275492140370575366,SUPPORTS
1275492265549586432,REJECTS
1275493652450750464,REJECTS
1275493708138414088,SUPPORTS
1275493866746130437,REJECTS
1275493981233831936,SUPPORTS
1275494295345250307,SUPPORTS
